name,clean name,carbon_rating,co2e,lca_farm,lca_processing,lca_packaging,lca_transport,lca_retail,lca_food_waste,source
"Breakfast biscuit (cookie), with chocolate",Chocolate Breakfast Biscuit,4,7.549798877,6.8826501,0.36633542,0.10868541,0.16300729,0.029120657,0,agribalyse
"Biscuit (cookie), cat tongue type",Cat Tongue Biscuit,3,5.324303997,4.6871895,0.36399277,0.10865744,0.13534363,0.029120657,0,agribalyse
"Biscuit (cookie), thin, w fruits",Fruit-Infused Thin Biscuits,3,4.698241907,4.0647271,0.36015667,0.1086477,0.13558978,0.029120657,0,agribalyse
"Biscuit (cookie), with vegetal fat",Vegetable Fat Biscuit,3,4.444761957,3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,agribalyse
"Biscuit (cookie), assortment of miniature sweets and biscuits",Mini Sweet and Biscuit Assortment,3,5.324303997,4.6871895,0.36399277,0.10865744,0.13534363,0.029120657,0,agribalyse
"Biscuit shortbread, with fruits",Fruit Shortbread Biscuits,3,3.395430567,2.7999527,0.30368711,0.10866676,0.15400334,0.029120657,0,agribalyse
Biscuit (cookie),Biscuit Cookie,3,4.444761957,3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,agribalyse
Veal stew in white sauce,Veal Stew in White Sauce,5,16.35411726,15.58775,0.24649215,0.21221738,0.21040624,0.030685111,0.066566382,agribalyse
Khorasan wheat,Khorasan Wheat,1,0.453002329,0.13530777,0,0.1192499,0.058571303,0.006726756,0.1331466,agribalyse
"Durum wheat, whole, raw",Whole Durum Wheat,1,0.871942319,0.44004837,0,0.26940995,0.13232457,0.030159429,0,agribalyse
"Durum wheat, pre-cooked, cooked, in a microwaveable bag",Precooked Durum Wheat,1,0.364695131,0.19478021,0,0.092029683,0.058571303,0.01138716,0.007926775,agribalyse
"Wheat, whole, pre-cooked, raw",Whole Precooked Raw Wheat,1,0.871942319,0.44004837,0,0.26940995,0.13232457,0.030159429,0,agribalyse
"Durum wheat pre-cooked, whole grain, cooked, to pan-fry",Pan-Fried Durum Wheat,1,0.405147548,0.20199339,0.001461841,0.092029683,0.059144102,0.01138716,0.039131372,agribalyse
"Wheat, whole, raw",Whole Wheat,1,0.737581899,0.30568795,0,0.26940995,0.13232457,0.030159429,0,agribalyse
"Gex blue cheese, or Jura blue cheese or Septmoncel blue cheese, from cow's milk",Blue Cheese,3,5.496055135,4.7126103,0.22452742,0.26662691,0.25844052,0.029050683,0.004799302,agribalyse
Blinis,Blini Pancakes,1,1.733081881,1.14697,0.15494358,0.30178975,0.12289334,0.006485211,0,agribalyse
Beef stew with carrots,Beef Stew with Carrots,5,26.03241661,25.339964,0.22250331,0.21221738,0.21432073,0.030685111,0.012726077,agribalyse
Burgundy-style beef stew,Burgundy Beef Stew,5,28.22735083,27.547674,0.20978927,0.21221738,0.21425899,0.030685111,0.012726077,agribalyse
"Beef, stewing meat, raw",Stewing Beef,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, stewing meat, cooked",Stewed Beef,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, flank steak, raw",Grilled Flank Steak,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, flank steak, grilled/pan-fried",Grilled Flank Steak,5,42.79485183,41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,agribalyse
"Beef, bolar-blade, raw",Raw Bolar-Blade Beef,5,42.34737351,41.49425,0.099987294,0.3605571,0.24912935,0.037885829,0.10556394,agribalyse
"Beef, bolar-blade, grilled/pan-fried",Grilled Bolar Blade Beef,5,53.59459439,52.438482,0.13048166,0.45547623,0.31634911,0.047859533,0.20594586,agribalyse
"Beef, bolar-blade, roasted/baked",Roasted Bolar Blade Beef,5,53.55737722,52.417896,0.12630964,0.45547623,0.31471437,0.047859533,0.19512145,agribalyse
"Beef, meat balls, cooked",Cooked Beef Meatballs,5,37.21316566,36.104101,0.37463815,0.36438098,0.26392807,0.038287627,0.067829831,agribalyse
"Beef, braised",Braised Beef,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, neck, braised",Braised Beef Neck,5,53.55737722,52.417896,0.12630964,0.45547623,0.31471437,0.047859533,0.19512145,agribalyse
"Beef, rib, raw",Raw Beef Ribs,5,34.00733671,33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,agribalyse
"Beef, rib steak, raw",Raw Beef Ribs,5,34.00733671,33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,agribalyse
"Beef, rib steak, lean, grilled/pan-fried",Grilled Lean Rib Steak,5,43.05898587,41.954903,0.082982809,0.45547623,0.31181844,0.047859533,0.20594586,agribalyse
"Beef, shoulder, raw",Raw Beef Shoulder,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, sirloin steak, raw",Raw Sirloin Steak,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, sirloin steak, grilled/pan-fried",Grilled Sirloin Steak,5,42.79485183,41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,agribalyse
"Beef, sirloin steak, red label, raw",Raw Sirloin Steak,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, sirloin steak, roasted/baked",Roasted Sirloin Steak,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, round, raw",Raw Round Beef,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, round, cooked",Cooked Round Beef,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, thin flank, raw",Thin Beef Flank,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, thin flank, grilled/pan-fried",Grilled Thin Beef Flank,5,42.79485183,41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,agribalyse
"Beef, knuckle, boiled/cooked in water",Boiled Beef Knuckle,5,43.18385048,41.934317,0.07881078,0.45547623,0.3101837,0.047859533,0.35720324,agribalyse
"Beef, knuckle, raw",Raw Beef Knuckle,5,34.00733671,33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,agribalyse
"Beef, cheek, braised or boiled",Braised Beef Cheek,5,34.45575598,33.547453,0.063048624,0.36438098,0.24814696,0.038287627,0.19443879,agribalyse
"Beef, cheek, raw",Raw Beef Cheek,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, hanger steak, raw",Raw Hanger Steak Beef,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, hanger steak, grilled",Grilled Hanger Steak Beef,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, chuck, braised or boiled",Braised Beef Chuck,5,53.71945901,52.417896,0.12630964,0.45547623,0.31471437,0.047859533,0.35720324,agribalyse
"Beef, chuck, raw",Raw Beef Chuck,5,42.34737351,41.49425,0.099987294,0.3605571,0.24912935,0.037885829,0.10556394,agribalyse
"Beef, short ribs, braised",Braised Beef Short Ribs,5,43.02176869,41.934317,0.07881078,0.45547623,0.3101837,0.047859533,0.19512145,agribalyse
"Beef, short ribs, raw",Raw Beef Short Ribs,5,34.00733671,33.1954,0.062386979,0.3605571,0.24554286,0.037885829,0.10556394,agribalyse
"Beef, oxtail, boiled/cooked in water",Boiled Oxtail Beef,5,43.18385048,41.934317,0.07881078,0.45547623,0.3101837,0.047859533,0.35720324,agribalyse
"Beef, roast beef, roasted/baked",Roast Beef,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, rump steak, raw",Raw Rump Steak,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, rump steak, grilled",Grilled Rump Steak,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, minced steak, 10% fat, raw",Minced Beef,5,41.46054479,40.725031,0.2245923,0.27325597,0.20255755,0.030308663,0.004799302,agribalyse
"Beef, minced steak, 10% fat, cooked",Cooked Minced Beef,5,52.47430211,51.466761,0.2878898,0.34519248,0.25751696,0.038287627,0.07865424,agribalyse
"Beef, minced steak, 15% fat, raw",Minced Beef,5,41.46054479,40.725031,0.2245923,0.27325597,0.20255755,0.030308663,0.004799302,agribalyse
"Beef, minced steak, 15% fat, cooked",Cooked Minced Beef,5,52.47430211,51.466761,0.2878898,0.34519248,0.25751696,0.038287627,0.07865424,agribalyse
"Beef, minced steak, 20% fat, raw",Minced Beef,5,41.46054479,40.725031,0.2245923,0.27325597,0.20255755,0.030308663,0.004799302,agribalyse
"Beef, minced steak, 20% fat, cooked",Cooked Minced Beef,5,52.47430211,51.466761,0.2878898,0.34519248,0.25751696,0.038287627,0.07865424,agribalyse
"Beef, minced steak, 5% fat, raw",Minced Beef,5,41.46054479,40.725031,0.2245923,0.27325597,0.20255755,0.030308663,0.004799302,agribalyse
"Beef, minced steak, 5% fat, cooked",Cooked Minced Beef,5,52.47430211,51.466761,0.2878898,0.34519248,0.25751696,0.038287627,0.07865424,agribalyse
"Beef, steak or beef steak, raw",Raw Steak,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, steak or beef steak, grilled",Grilled Steak,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Beef, topside, raw",Raw Beef Topside,5,33.79824696,33.1954,0.079989835,0.28844568,0.19930348,0.030308663,0.004799302,agribalyse
"Beef, topside, grilled/pan-fried",Grilled Beef Topside,5,42.79485183,41.954903,0.10521974,0.36438098,0.25340624,0.038287627,0.07865424,agribalyse
"Beef, topside, roasted/baked",Roast Beef Topside,5,42.75763464,41.934317,0.10104771,0.36438098,0.25177149,0.038287627,0.067829831,agribalyse
"Bogue, raw",Bogue Fish,1,1.511695335,0.29062743,0,0.28844568,0.89751426,0.030308663,0.004799302,agribalyse
"Oat-based drink, plain",Oat Milk,1,0.364402212,0.032592103,0.006948244,0.098786634,0.19205098,0.029224949,0.004799302,agribalyse
"Rice-based drink, plain",Rice Milk,1,1.075705009,0.61958059,0.10546657,0.098786634,0.21813949,0.028932423,0.004799302,agribalyse
Almond drink,Almond Milk,1,1.075705009,0.61958059,0.10546657,0.098786634,0.21813949,0.028932423,0.004799302,agribalyse
"Bottled water, flavoured, without sugar and with artificial sweeteners",Flavoured Water,1,0.402469949,0.005274024,0,0.18274931,0.18071489,0.028932423,0.004799302,agribalyse
"Bottled water, flavoured, without sugar and artificial sweeteners",Flavoured Water,1,0.402469949,0.005274024,0,0.18274931,0.18071489,0.028932423,0.004799302,agribalyse
"Bottled water, flavoured, w sugar",Flavoured Sugared Water,1,0.402469949,0.005274024,0,0.18274931,0.18071489,0.028932423,0.004799302,agribalyse
Fruit juice with milk,Fruit Juice with Milk,1,0.851296295,0.22282021,0.036217,0.22265825,0.33586911,0.028932423,0.004799302,agribalyse
"Soy drink, flavoured, with sugar",Soy Milk with Added Sugar,1,0.416915419,0.090024208,0.000339792,0.098786634,0.19403306,0.028932423,0.004799302,agribalyse
"Soy drink, flavoured, enriched in calcium, w sugar or fruit concentrate",Calcium-Enriched Soy Milk,1,0.416915419,0.090024208,0.000339792,0.098786634,0.19403306,0.028932423,0.004799302,agribalyse
"Soy drink, plain",Soy Milk,1,0.416915419,0.090024208,0.000339792,0.098786634,0.19403306,0.028932423,0.004799302,agribalyse
"Soy drink, plain, fortified with calcium",Soy Drink with Calcium,1,0.416915419,0.090024208,0.000339792,0.098786634,0.19403306,0.028932423,0.004799302,agribalyse
"Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners",No-Sugar Ice Tea,1,0.612113136,0.15553303,0.013398921,0.22265825,0.18679121,0.028932423,0.004799302,agribalyse
"Still soft drink with tea extract, flavoured, with sugar",Ice Tea,1,0.612113136,0.15553303,0.013398921,0.22265825,0.18679121,0.028932423,0.004799302,agribalyse
"Still soft drink with tea extract, with sugar and artificial sweetener(s)",Ice Tea,1,0.612113136,0.15553303,0.013398921,0.22265825,0.18679121,0.028932423,0.004799302,agribalyse
Fruit-based beverage for baby from 4/6 months,Fruit Drink for Baby,1,0.782077567,0.24510223,0.0398387,0.18602157,0.28199441,0.029120657,0,agribalyse
"Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm",Instant Cocoa Drink,1,1.544384743,1.1948506,0.010668541,0.22265825,0.10355029,0.012657062,0,agribalyse
"Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)",Chocolate Milk Drink,1,1.544384743,1.1948506,0.010668541,0.22265825,0.10355029,0.012657062,0,agribalyse
"Energy drink, without sugar and with artificial sweetener(s)",Sugar-Free Energy Drink,1,0.510402868,0.043516177,0.027414216,0.22265825,0.1830825,0.028932423,0.004799302,agribalyse
"Energy drink, with sugar",Energy Drink,1,0.510402868,0.043516177,0.027414216,0.22265825,0.1830825,0.028932423,0.004799302,agribalyse
"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)",Carbonated Fruit Drink,1,0.402469949,0.005274024,0,0.18274931,0.18071489,0.028932423,0.004799302,agribalyse
"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)",Sparkling Fruit Soda,1,0.402469949,0.005274024,0,0.18274931,0.18071489,0.028932423,0.004799302,agribalyse
"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar",Fruit Soda,1,0.451164773,0.007820318,0.00206261,0.22265825,0.18489187,0.028932423,0.004799302,agribalyse
"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)",Fruit Soda,1,0.451164773,0.007820318,0.00206261,0.22265825,0.18489187,0.028932423,0.004799302,agribalyse
"Fruit soft drink, carbonated (10-50% of fruit juice), with sugar",Fruit Soda,1,0.451164773,0.007820318,0.00206261,0.22265825,0.18489187,0.028932423,0.004799302,agribalyse
"Soft drink, carbonated, without fruit juice, reduced sugar",Soda,1,0.572183935,0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.004799302,agribalyse
"Soft drink, carbonated, without fruit juice, with sugar",Soda,1,0.572183935,0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.004799302,agribalyse
"Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)",Soft Drink,1,0.572183935,0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.004799302,agribalyse
Dairy cereal-based beverage with fruits for baby's snack from 4/6 months,Fruit Cereal Drink for Baby,1,1.693353487,1.1891771,0.1620832,0.18602157,0.12695096,0.029120657,0,agribalyse
Dairy cereal-based beverage with vegetables for baby's dinner from 4/6 months,Veggie Dairy Cereal Dinner for Baby,1,1.701280262,1.1891771,0.1620832,0.18602157,0.12695096,0.029120657,0.007926775,agribalyse
Dairy cereal-based beverage for baby's breakfast,Breakfast Cereal Milk for Baby,1,1.701280262,1.1891771,0.1620832,0.18602157,0.12695096,0.029120657,0.007926775,agribalyse
Dairy cereal-based beverage for baby's breakfast from 12 months,Breakfast Cereal Milk for Baby,1,1.701280262,1.1891771,0.1620832,0.18602157,0.12695096,0.029120657,0.007926775,agribalyse
Dairy cereal-based beverage for baby's breakfast from 4/6 months,Breakfast Cereal Milk for Baby,1,1.701280262,1.1891771,0.1620832,0.18602157,0.12695096,0.029120657,0.007926775,agribalyse
Dairy cereal-based beverage for baby's breakfast from 8/9 months,Breakfast Cereal Milk for Baby,1,1.701280262,1.1891771,0.1620832,0.18602157,0.12695096,0.029120657,0.007926775,agribalyse
"Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D",Strawberry Milk,1,1.642624006,1.1948506,0.010668541,0.22265825,0.18071489,0.028932423,0.004799302,agribalyse
"Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements",Chocolate Milk,1,1.642624006,1.1948506,0.010668541,0.22265825,0.18071489,0.028932423,0.004799302,agribalyse
"Dairy drink or fermented milk or yogurt, flavoured, with sugar",Flavored Yoghurt Drink,1,1.747826003,1.1265889,0.15355251,0.23096518,0.201235,0.030685111,0.004799302,agribalyse
"Dairy drink or fermented milk or yogurt, with fruits, with sugar",Fruit-Flavored Yoghurt Drink,1,1.747826003,1.1265889,0.15355251,0.23096518,0.201235,0.030685111,0.004799302,agribalyse
"Dairy drink or fermented milk or yogurt, plain, with sugar",Plain Yoghurt Drink,1,1.747826003,1.1265889,0.15355251,0.23096518,0.201235,0.030685111,0.004799302,agribalyse
"Dairy drink or fermented milk or yogurt, plain, with sugar, with L Casei",Plain Yoghurt,1,1.747826003,1.1265889,0.15355251,0.23096518,0.201235,0.030685111,0.004799302,agribalyse
"Fruit soft drink, still (10-50% of fruit juice), reduced sugar",Still Fruit Drink,1,0.608507108,0.1020485,0.063801533,0.22265825,0.1862671,0.028932423,0.004799302,agribalyse
"Fruit soft drink, still (10-50% of fruit juice), with sugar",Still Fruit Drink,1,0.608507108,0.1020485,0.063801533,0.22265825,0.1862671,0.028932423,0.004799302,agribalyse
"Fruit soft drink, still (less than 10% of fruit juice), with sugar",Still Fruit Drink,1,0.608507108,0.1020485,0.063801533,0.22265825,0.1862671,0.028932423,0.004799302,agribalyse
"Fruit soft drink, still (fruit juice content unspecified), with sugar",Still Fruit Drink,1,0.608507108,0.1020485,0.063801533,0.22265825,0.1862671,0.028932423,0.004799302,agribalyse
"Syrup (mint, strawberries flavouredetc.), with sugar diluted in water",Mint Strawberry Syrup,1,0.11285016,0.036584442,0.01976151,0.03327147,0.019184881,0.003742829,0.000305028,agribalyse
"Chocolate confectionery, filled with wafer",Chocolate Wafer Filling,5,13.15980589,11.479574,1.2577469,0.10291973,0.30546026,0.014104999,0,agribalyse
Soft caramel candy,Soft Caramel,2,2.911572719,2.1277843,0.28750323,0.2752397,0.20694049,0.014104999,0,agribalyse
Hard candy and lollipop,Lollipops,2,2.911572719,2.1277843,0.28750323,0.2752397,0.20694049,0.014104999,0,agribalyse
Jelly candy,Jelly Sweets,2,2.911572719,2.1277843,0.28750323,0.2752397,0.20694049,0.014104999,0,agribalyse
"Candies, all types",Sweets,2,2.911572719,2.1277843,0.28750323,0.2752397,0.20694049,0.014104999,0,agribalyse
"Bonito, raw",Raw Bonito,4,8.494566245,7.3910702,0,0.28844568,0.7799424,0.030308663,0.004799302,agribalyse
"Vol-au-vent, with meat/poultry/quenelle",Meat-filled Vol-au-vent,2,2.999758373,2.1185416,0.4536357,0.1029338,0.22739578,0.030685111,0.066566382,agribalyse
Vol-au-vent with fish and seafood,Fish and Seafood Vol-au-Vent,4,7.719732233,6.4647755,0.1606128,0.1029586,0.89413384,0.030685111,0.066566382,agribalyse
"Chocolate confectionery, filled with nuts and/or praline",Chocolate Nut Praline,5,13.15980589,11.479574,1.2577469,0.10291973,0.30546026,0.014104999,0,agribalyse
"White pudding, truffled, raw",White Truffled Pudding,5,15.99693829,13.984746,0.99134348,0.77012116,0.21524324,0.030685111,0.004799302,agribalyse
"Black pudding (blood sausage), refrigerated",Black Pudding,5,9.626822573,8.8760058,0.16161533,0.29063005,0.2013199,0.030685111,0.066566382,agribalyse
"Black pudding (blood sausage), sautéed/pan-fried",Pan-Fried Black Pudding,5,9.626822573,8.8760058,0.16161533,0.29063005,0.2013199,0.030685111,0.066566382,agribalyse
"Broth, stock or bouillon, vegetables, dehydrated and reconstituted",Vegetable Stock,1,0.320551537,0.038072155,0.25408661,0.00545963,0.013349455,0.001400472,0.008183215,agribalyse
